doid	disease	symbol
DOID:2214	inherited_blood_coagulation_disease	PRKACG
DOID:2214	inherited_blood_coagulation_disease	VWF
DOID:2214	inherited_blood_coagulation_disease	PROC
DOID:2214	inherited_blood_coagulation_disease	NBEAL2
DOID:225	syndrome	TCTN1
DOID:225	syndrome	ACTG1
DOID:225	syndrome	USH2A
DOID:225	syndrome	WASHC5
DOID:225	syndrome	SUMO1
DOID:225	syndrome	RSPH4A
DOID:225	syndrome	TBX22
DOID:225	syndrome	PLK4
DOID:225	syndrome	USH1C
DOID:225	syndrome	PIBF1
DOID:225	syndrome	IKBKG
DOID:225	syndrome	BUB1B
DOID:225	syndrome	ADGRV1
DOID:225	syndrome	DNAH11
DOID:225	syndrome	DNAJB13
DOID:225	syndrome	ACTG2
DOID:225	syndrome	DVL3
DOID:225	syndrome	PIK3CA
DOID:225	syndrome	RBPJ
DOID:225	syndrome	CRLF1
DOID:225	syndrome	SIX1
DOID:225	syndrome	ARL13B
DOID:225	syndrome	SIX3
DOID:225	syndrome	NIPBL
DOID:225	syndrome	SDHB
DOID:225	syndrome	CDH1
DOID:225	syndrome	OFD1
DOID:225	syndrome	DYRK1B
DOID:225	syndrome	DCHS1
DOID:225	syndrome	ERBB3
DOID:225	syndrome	TWIST1
DOID:225	syndrome	CENPF
DOID:225	syndrome	LRRC6
DOID:225	syndrome	CDH23
DOID:225	syndrome	SPAG1
DOID:225	syndrome	KLHL7
DOID:225	syndrome	CLCF1
DOID:225	syndrome	CCDC151
DOID:225	syndrome	RPGRIP1L
DOID:225	syndrome	TMEM107
DOID:225	syndrome	ROR2
DOID:225	syndrome	KRAS
DOID:225	syndrome	CCNO
DOID:225	syndrome	BMP4
DOID:225	syndrome	INPP5E
DOID:225	syndrome	TBX3
DOID:225	syndrome	ARID1B
DOID:225	syndrome	ARID1A
DOID:225	syndrome	NME8
DOID:225	syndrome	MASP1
DOID:225	syndrome	CEP290
DOID:225	syndrome	CDON
DOID:225	syndrome	EDAR
DOID:225	syndrome	FAT4
DOID:225	syndrome	HARS1
DOID:225	syndrome	ACTB
DOID:225	syndrome	GJA1
DOID:225	syndrome	LZTR1
DOID:225	syndrome	CCDC114
DOID:225	syndrome	CCDC65
DOID:225	syndrome	CISD2
DOID:225	syndrome	H19
DOID:225	syndrome	CDKN1C
DOID:225	syndrome	HRAS
DOID:225	syndrome	KCNQ1OT1
DOID:225	syndrome	RIT1
DOID:225	syndrome	GMNN
DOID:225	syndrome	MYO18B
DOID:225	syndrome	KCNJ10
DOID:225	syndrome	WHRN
DOID:225	syndrome	CEP104
DOID:225	syndrome	EDNRA
DOID:225	syndrome	PSTPIP1
DOID:225	syndrome	B9D1
DOID:225	syndrome	GLE1
DOID:225	syndrome	DNAI1
DOID:225	syndrome	KANSL1
DOID:225	syndrome	DNAI2
DOID:225	syndrome	HPGD
DOID:225	syndrome	CFAP298
DOID:225	syndrome	CHD7
DOID:225	syndrome	TCTN2
DOID:225	syndrome	TCTN3
DOID:225	syndrome	RAD21
DOID:225	syndrome	HINT1
DOID:225	syndrome	MKS1
DOID:225	syndrome	SBDS
DOID:225	syndrome	FIG4
DOID:225	syndrome	ZIC2
DOID:225	syndrome	ARID2
DOID:225	syndrome	DLX4
DOID:225	syndrome	DRC1
DOID:225	syndrome	B3GLCT
DOID:225	syndrome	SMC1A
DOID:225	syndrome	TCF4
DOID:225	syndrome	COLEC10
DOID:225	syndrome	TP63
DOID:225	syndrome	KIF7
DOID:225	syndrome	COLEC11
DOID:225	syndrome	CHUK
DOID:225	syndrome	CPLANE1
DOID:225	syndrome	SHH
DOID:225	syndrome	DVL1
DOID:225	syndrome	ZEB2
DOID:225	syndrome	TMEM67
DOID:225	syndrome	VCP
DOID:225	syndrome	DNAH1
DOID:225	syndrome	PEX5
DOID:225	syndrome	IRF6
DOID:225	syndrome	PEX7
DOID:225	syndrome	DNAH5
DOID:225	syndrome	TUBGCP4
DOID:225	syndrome	CHRNG
DOID:225	syndrome	KIFBP
DOID:225	syndrome	PDZD7
DOID:225	syndrome	CILK1
DOID:225	syndrome	KRT14
DOID:225	syndrome	TMEM216
DOID:225	syndrome	PDE6D
DOID:225	syndrome	PCDH15
DOID:225	syndrome	WNT5A
DOID:225	syndrome	SCN5A
DOID:225	syndrome	MYMK
DOID:225	syndrome	AGPS
DOID:225	syndrome	CEP120
DOID:225	syndrome	HDAC8
DOID:225	syndrome	TMEM138
DOID:225	syndrome	ARMC9
DOID:225	syndrome	CCDC22
DOID:225	syndrome	AHI1
DOID:225	syndrome	CCDC40
DOID:225	syndrome	NPHP3
DOID:225	syndrome	KIAA0586
DOID:225	syndrome	NPHP1
DOID:225	syndrome	KIF11
DOID:225	syndrome	CTNND1
DOID:225	syndrome	DNAAF3
DOID:225	syndrome	DNAAF1
DOID:225	syndrome	DNAAF2
DOID:225	syndrome	DCTN1
DOID:225	syndrome	DNAAF4
DOID:225	syndrome	MEOX1
DOID:225	syndrome	CDC6
DOID:225	syndrome	HYDIN
DOID:225	syndrome	EHMT1
DOID:225	syndrome	MYH3
DOID:225	syndrome	CCDC103
DOID:225	syndrome	RSPH9
DOID:225	syndrome	RSPH3
DOID:225	syndrome	SMC3
DOID:225	syndrome	RSPH1
DOID:225	syndrome	CDT1
DOID:225	syndrome	CIB2
DOID:225	syndrome	PLOD2
DOID:225	syndrome	KDM6A
DOID:225	syndrome	RAF1
DOID:225	syndrome	TTC25
DOID:225	syndrome	CCDC39
DOID:225	syndrome	NDN
DOID:225	syndrome	DOCK6
DOID:225	syndrome	HNRNPA1
DOID:225	syndrome	CEP41
DOID:225	syndrome	GLI3
DOID:225	syndrome	CC2D2A
DOID:225	syndrome	DNAAF5
DOID:225	syndrome	CHRNA1
DOID:225	syndrome	GNPAT
DOID:225	syndrome	GAS8
DOID:225	syndrome	EDA
DOID:225	syndrome	SEMA3E
DOID:225	syndrome	SOS2
DOID:225	syndrome	SOS1
DOID:225	syndrome	VIPAS39
DOID:225	syndrome	COL11A1
DOID:225	syndrome	CDC45
DOID:225	syndrome	TMEM237
DOID:225	syndrome	TMEM231
DOID:225	syndrome	TUBGCP6
DOID:225	syndrome	HMX1
DOID:225	syndrome	KCTD1
DOID:225	syndrome	EOGT
DOID:225	syndrome	FKBP10
DOID:225	syndrome	PTPN11
DOID:225	syndrome	CEP57
DOID:225	syndrome	CEP55
DOID:225	syndrome	ERCC4
DOID:225	syndrome	MAP2K2
DOID:225	syndrome	MAP2K1
DOID:225	syndrome	EZH2
DOID:225	syndrome	AP1S1
DOID:225	syndrome	ZMYND10
DOID:225	syndrome	MITF
DOID:225	syndrome	SMARCA4
DOID:225	syndrome	ANKRD11
DOID:225	syndrome	SGO1
DOID:225	syndrome	WFS1
DOID:225	syndrome	DDX11
DOID:225	syndrome	GDF3
DOID:225	syndrome	TWIST2
DOID:225	syndrome	NRAS
DOID:225	syndrome	GDF6
DOID:225	syndrome	GJB6
DOID:225	syndrome	GLI2
DOID:225	syndrome	VPS33B
DOID:225	syndrome	MED12
DOID:225	syndrome	MTTP
DOID:225	syndrome	HNRNPA2B1
DOID:225	syndrome	MSX1
DOID:225	syndrome	EYA1
DOID:225	syndrome	USH1G
DOID:225	syndrome	CLRN1
DOID:225	syndrome	CTSC
DOID:225	syndrome	SMARCB1
DOID:225	syndrome	KIAA0556
DOID:225	syndrome	KMT2D
DOID:225	syndrome	ORC6
DOID:225	syndrome	ORC4
DOID:225	syndrome	CHRM3
DOID:225	syndrome	ORC1
DOID:225	syndrome	INTU
DOID:225	syndrome	MCM5
DOID:225	syndrome	DDX59
DOID:225	syndrome	SNRPN
DOID:225	syndrome	SUFU
DOID:225	syndrome	ARMC4
DOID:225	syndrome	DIS3L2
DOID:225	syndrome	NFIX
DOID:225	syndrome	ARSL
DOID:225	syndrome	GRHL3
DOID:225	syndrome	NOTCH1
DOID:225	syndrome	CSPP1
DOID:225	syndrome	ARHGAP31
DOID:225	syndrome	AKT1
DOID:225	syndrome	EBP
DOID:225	syndrome	BRAF
DOID:225	syndrome	CHRND
DOID:225	syndrome	KAT6B
DOID:225	syndrome	SDHC
DOID:225	syndrome	PTCH1
DOID:225	syndrome	MYO7A
DOID:225	syndrome	SDHD
DOID:225	syndrome	TGIF1
DOID:225	syndrome	DNAL1
DOID:2256	osteochondrodysplasia	PTH1R
DOID:2256	osteochondrodysplasia	COL10A1
DOID:2256	osteochondrodysplasia	CCN6
DOID:2256	osteochondrodysplasia	COL11A1
DOID:2256	osteochondrodysplasia	FKBP10
DOID:2256	osteochondrodysplasia	MMP13
DOID:2256	osteochondrodysplasia	ANO5
DOID:2256	osteochondrodysplasia	HSPG2
DOID:2256	osteochondrodysplasia	NPR2
DOID:2256	osteochondrodysplasia	SOX9
DOID:2256	osteochondrodysplasia	FBN1
DOID:2256	osteochondrodysplasia	FLNB
DOID:2256	osteochondrodysplasia	COL2A1
DOID:2256	osteochondrodysplasia	LMBR1
DOID:2256	osteochondrodysplasia	FZD2
DOID:2256	osteochondrodysplasia	PAPSS2
DOID:2256	osteochondrodysplasia	COL11A2
DOID:2256	osteochondrodysplasia	WNT1
DOID:2256	osteochondrodysplasia	GDF5
DOID:2256	osteochondrodysplasia	DYM
DOID:2256	osteochondrodysplasia	SPARC
DOID:2256	osteochondrodysplasia	SP7
DOID:2256	osteochondrodysplasia	P3H1
DOID:2256	osteochondrodysplasia	TRPV4
DOID:2256	osteochondrodysplasia	NANS
DOID:2256	osteochondrodysplasia	MATN3
DOID:2256	osteochondrodysplasia	CTSK
DOID:2256	osteochondrodysplasia	IFITM5
DOID:2256	osteochondrodysplasia	COMP
DOID:2256	osteochondrodysplasia	P4HB
DOID:2256	osteochondrodysplasia	TONSL
DOID:2256	osteochondrodysplasia	COL9A2
DOID:2256	osteochondrodysplasia	COL9A3
DOID:2256	osteochondrodysplasia	XYLT1
DOID:2256	osteochondrodysplasia	SMARCAL1
DOID:2256	osteochondrodysplasia	SEC24D
DOID:2256	osteochondrodysplasia	SLC26A2
DOID:2256	osteochondrodysplasia	TMEM38B
DOID:2256	osteochondrodysplasia	SERPINF1
DOID:2256	osteochondrodysplasia	PCNT
DOID:2256	osteochondrodysplasia	GPC6
DOID:2256	osteochondrodysplasia	SLC35D1
DOID:2256	osteochondrodysplasia	TRIP11
DOID:2256	osteochondrodysplasia	CHST3
DOID:2256	osteochondrodysplasia	COL9A1
DOID:2256	osteochondrodysplasia	FGFR3
DOID:2256	osteochondrodysplasia	FGFR1
DOID:2256	osteochondrodysplasia	RNU4ATAC
DOID:2256	osteochondrodysplasia	BMP1
DOID:2256	osteochondrodysplasia	RAB33B
DOID:2256	osteochondrodysplasia	PTPN11
DOID:2256	osteochondrodysplasia	TRAPPC2
DOID:2256	osteochondrodysplasia	PPIB
DOID:2256	osteochondrodysplasia	RUNX2
DOID:2256	osteochondrodysplasia	IHH
DOID:2256	osteochondrodysplasia	CREB3L1
DOID:2256	osteochondrodysplasia	COL1A2
DOID:2256	osteochondrodysplasia	ABCC9
DOID:2256	osteochondrodysplasia	CANT1
DOID:2256	osteochondrodysplasia	COL1A1
DOID:2256	osteochondrodysplasia	SERPINH1
DOID:2256	osteochondrodysplasia	RMRP
DOID:2256	osteochondrodysplasia	CRTAP
DOID:2277	gonadal_disease	AMHR2
DOID:2277	gonadal_disease	NOBOX
DOID:2277	gonadal_disease	POF1B
DOID:2277	gonadal_disease	ZFPM2
DOID:2277	gonadal_disease	STK11
DOID:2277	gonadal_disease	PRKN
DOID:2277	gonadal_disease	CTNNB1
DOID:2277	gonadal_disease	AKR1C4
DOID:2277	gonadal_disease	GNRHR
DOID:2277	gonadal_disease	BMP15
DOID:2277	gonadal_disease	SPRY4
DOID:2277	gonadal_disease	FMR1
DOID:2277	gonadal_disease	AMH
DOID:2277	gonadal_disease	KIT
DOID:2277	gonadal_disease	CBX2
DOID:2277	gonadal_disease	AKR1C2
DOID:2277	gonadal_disease	LHB
DOID:2277	gonadal_disease	NSMF
DOID:2277	gonadal_disease	FEZF1
DOID:2277	gonadal_disease	CHD7
DOID:2277	gonadal_disease	FSHB
DOID:2277	gonadal_disease	PIK3CA
DOID:2277	gonadal_disease	NR0B1
DOID:2277	gonadal_disease	TAC3
DOID:2277	gonadal_disease	SOHLH1
DOID:2277	gonadal_disease	FIGLA
DOID:2277	gonadal_disease	BCL10
DOID:2277	gonadal_disease	HFM1
DOID:2277	gonadal_disease	PROKR2
DOID:2277	gonadal_disease	AKT1
DOID:2277	gonadal_disease	ANOS1
DOID:2277	gonadal_disease	DHH
DOID:2277	gonadal_disease	FSHR
DOID:2277	gonadal_disease	CDH1
DOID:2277	gonadal_disease	OPCML
DOID:2277	gonadal_disease	DUSP6
DOID:2277	gonadal_disease	FGF17
DOID:2277	gonadal_disease	KISS1R
DOID:2277	gonadal_disease	KISS1
DOID:2277	gonadal_disease	NR5A1
DOID:2277	gonadal_disease	DIAPH2
DOID:2277	gonadal_disease	NUP107
DOID:2277	gonadal_disease	STAG3
DOID:2277	gonadal_disease	PSMC3IP
DOID:2277	gonadal_disease	FLRT3
DOID:2277	gonadal_disease	AR
DOID:2277	gonadal_disease	FOXL2
DOID:2277	gonadal_disease	FGF8
DOID:2277	gonadal_disease	SRY
DOID:2277	gonadal_disease	TACR3
DOID:2277	gonadal_disease	FGFR3
DOID:2277	gonadal_disease	MCM9
DOID:2277	gonadal_disease	FGFR1
DOID:2277	gonadal_disease	SEMA3A
DOID:2277	gonadal_disease	ESR2
DOID:2277	gonadal_disease	PROK2
DOID:2277	gonadal_disease	MRPS22
DOID:2277	gonadal_disease	WNT4
DOID:2277	gonadal_disease	MAP3K1
DOID:2277	gonadal_disease	WDR11
DOID:2277	gonadal_disease	HS6ST1
DOID:2277	gonadal_disease	GNRH1
DOID:2277	gonadal_disease	IL17RD
DOID:229	female_reproductive_system_disease	NOBOX
DOID:229	female_reproductive_system_disease	POF1B
DOID:229	female_reproductive_system_disease	MSH3
DOID:229	female_reproductive_system_disease	PRKN
DOID:229	female_reproductive_system_disease	MSH6
DOID:229	female_reproductive_system_disease	CTNNB1
DOID:229	female_reproductive_system_disease	AKT1
DOID:229	female_reproductive_system_disease	FMR1
DOID:229	female_reproductive_system_disease	NLRP7
DOID:229	female_reproductive_system_disease	PIK3CA
DOID:229	female_reproductive_system_disease	MLH3
DOID:229	female_reproductive_system_disease	FIGLA
DOID:229	female_reproductive_system_disease	HFM1
DOID:229	female_reproductive_system_disease	NR5A1
DOID:229	female_reproductive_system_disease	FSHR
DOID:229	female_reproductive_system_disease	CDH1
DOID:229	female_reproductive_system_disease	OPCML
DOID:229	female_reproductive_system_disease	DIAPH2
DOID:229	female_reproductive_system_disease	STAG3
DOID:229	female_reproductive_system_disease	HMGA2
DOID:229	female_reproductive_system_disease	FOXL2
DOID:229	female_reproductive_system_disease	FGFR3
DOID:229	female_reproductive_system_disease	SERPINH1
DOID:231	motor_neuron_disease	SMN2
DOID:231	motor_neuron_disease	SMN1
DOID:231	motor_neuron_disease	FUS
DOID:231	motor_neuron_disease	VAPB
DOID:231	motor_neuron_disease	CHMP2B
DOID:231	motor_neuron_disease	MATR3
DOID:231	motor_neuron_disease	SLC5A7
DOID:231	motor_neuron_disease	CHCHD10
DOID:231	motor_neuron_disease	DCTN1
DOID:231	motor_neuron_disease	ATP7A
DOID:231	motor_neuron_disease	OPTN
DOID:231	motor_neuron_disease	ASAH1
DOID:231	motor_neuron_disease	TBK1
DOID:231	motor_neuron_disease	UBQLN2
DOID:231	motor_neuron_disease	DNAJB2
DOID:231	motor_neuron_disease	HSPB1
DOID:231	motor_neuron_disease	NEFH
DOID:231	motor_neuron_disease	WARS1
DOID:231	motor_neuron_disease	FIG4
DOID:231	motor_neuron_disease	REEP1
DOID:231	motor_neuron_disease	TRPV4
DOID:231	motor_neuron_disease	BSCL2
DOID:231	motor_neuron_disease	SETX
DOID:231	motor_neuron_disease	HSPB3
DOID:231	motor_neuron_disease	ERBB4
DOID:231	motor_neuron_disease	SOD1
DOID:231	motor_neuron_disease	HNRNPA1
DOID:231	motor_neuron_disease	ALS2
DOID:231	motor_neuron_disease	HSPB8
DOID:231	motor_neuron_disease	VCP
DOID:231	motor_neuron_disease	ANXA11
DOID:231	motor_neuron_disease	AR
DOID:231	motor_neuron_disease	IGHMBP2
DOID:231	motor_neuron_disease	TUBA4A
DOID:231	motor_neuron_disease	TARDBP
DOID:231	motor_neuron_disease	SQSTM1
DOID:231	motor_neuron_disease	ANG
DOID:231	motor_neuron_disease	PLEKHG5
DOID:231	motor_neuron_disease	PRPH
DOID:231	motor_neuron_disease	PFN1
DOID:231	motor_neuron_disease	C9orf72
DOID:231	motor_neuron_disease	SPG11
DOID:231	motor_neuron_disease	FBXO38
DOID:231	motor_neuron_disease	SIGMAR1
DOID:231	motor_neuron_disease	GARS1
DOID:2355	anemia	MAD2L2
DOID:2355	anemia	RPS26
DOID:2355	anemia	RPS10
DOID:2355	anemia	RPS17
DOID:2355	anemia	RPS14
DOID:2355	anemia	DHFR
DOID:2355	anemia	GLRX5
DOID:2355	anemia	RPS19
DOID:2355	anemia	RPL5
DOID:2355	anemia	EPB42
DOID:2355	anemia	RPL35A
DOID:2355	anemia	HBB
DOID:2355	anemia	SPTA1
DOID:2355	anemia	SLC4A1
DOID:2355	anemia	FANCD2
DOID:2355	anemia	BRIP1
DOID:2355	anemia	XRCC2
DOID:2355	anemia	SLC25A38
DOID:2355	anemia	SPTB
DOID:2355	anemia	PKLR
DOID:2355	anemia	SLC11A2
DOID:2355	anemia	SLX4
DOID:2355	anemia	SEC23B
DOID:2355	anemia	AMN
DOID:2355	anemia	RPL26
DOID:2355	anemia	NT5C3A
DOID:2355	anemia	ALAS2
DOID:2355	anemia	FANCG
DOID:2355	anemia	FANCF
DOID:2355	anemia	FANCE
DOID:2355	anemia	FANCA
DOID:2355	anemia	ABCB7
DOID:2355	anemia	FANCB
DOID:2355	anemia	KLF1
DOID:2355	anemia	IFNG
DOID:2355	anemia	FANCC
DOID:2355	anemia	FANCL
DOID:2355	anemia	AK1
DOID:2355	anemia	FANCI
DOID:2355	anemia	NBN
DOID:2355	anemia	CDAN1
DOID:2355	anemia	RPS24
DOID:2355	anemia	BRCA2
DOID:2355	anemia	GPI
DOID:2355	anemia	SBDS
DOID:2355	anemia	ERCC4
DOID:2355	anemia	PIEZO1
DOID:2355	anemia	TMPRSS6
DOID:2355	anemia	RPS29
DOID:2355	anemia	RPL15
DOID:2355	anemia	KCNN4
DOID:2355	anemia	PRF1
DOID:2355	anemia	HBA1
DOID:2355	anemia	HBA2
DOID:2355	anemia	RAD51C
DOID:2355	anemia	C15orf41
DOID:2355	anemia	RPS7
DOID:2355	anemia	PALB2
DOID:2355	anemia	G6PD
DOID:2355	anemia	ANK1
DOID:2355	anemia	RHAG
DOID:2355	anemia	HSPA9
DOID:2355	anemia	CUBN
DOID:2355	anemia	RAD51
DOID:2355	anemia	STEAP3
DOID:2355	anemia	TRNT1
DOID:2355	anemia	UBE2T
DOID:2355	anemia	RPL11
DOID:2476	hereditary_spastic_paraplegia	FARS2
DOID:2476	hereditary_spastic_paraplegia	B4GALNT1
DOID:2476	hereditary_spastic_paraplegia	WASHC5
DOID:2476	hereditary_spastic_paraplegia	DSTYK
DOID:2476	hereditary_spastic_paraplegia	AMPD2
DOID:2476	hereditary_spastic_paraplegia	NIPA1
DOID:2476	hereditary_spastic_paraplegia	SLC33A1
DOID:2476	hereditary_spastic_paraplegia	SPG7
DOID:2476	hereditary_spastic_paraplegia	L1CAM
DOID:2476	hereditary_spastic_paraplegia	PLP1
DOID:2476	hereditary_spastic_paraplegia	AP4B1
DOID:2476	hereditary_spastic_paraplegia	CYP2U1
DOID:2476	hereditary_spastic_paraplegia	ERLIN1
DOID:2476	hereditary_spastic_paraplegia	ARL6IP1
DOID:2476	hereditary_spastic_paraplegia	SPART
DOID:2476	hereditary_spastic_paraplegia	SPG21
DOID:2476	hereditary_spastic_paraplegia	DDHD1
DOID:2476	hereditary_spastic_paraplegia	DDHD2
DOID:2476	hereditary_spastic_paraplegia	VPS37A
DOID:2476	hereditary_spastic_paraplegia	HSPD1
DOID:2476	hereditary_spastic_paraplegia	PNPLA6
DOID:2476	hereditary_spastic_paraplegia	CAPN1
DOID:2476	hereditary_spastic_paraplegia	REEP1
DOID:2476	hereditary_spastic_paraplegia	ALDH18A1
DOID:2476	hereditary_spastic_paraplegia	REEP2
DOID:2476	hereditary_spastic_paraplegia	AP4M1
DOID:2476	hereditary_spastic_paraplegia	ERLIN2
DOID:2476	hereditary_spastic_paraplegia	CPT1C
DOID:2476	hereditary_spastic_paraplegia	C12orf65
DOID:2476	hereditary_spastic_paraplegia	ENTPD1
DOID:2476	hereditary_spastic_paraplegia	GBA2
DOID:2476	hereditary_spastic_paraplegia	TECPR2
DOID:2476	hereditary_spastic_paraplegia	RTN2
DOID:2476	hereditary_spastic_paraplegia	AP4E1
DOID:2476	hereditary_spastic_paraplegia	AP5Z1
DOID:2476	hereditary_spastic_paraplegia	C19orf12
DOID:2476	hereditary_spastic_paraplegia	BSCL2
DOID:2476	hereditary_spastic_paraplegia	KIF1A
DOID:2476	hereditary_spastic_paraplegia	CYP7B1
DOID:2476	hereditary_spastic_paraplegia	ZFYVE27
DOID:2476	hereditary_spastic_paraplegia	ZFYVE26
DOID:2476	hereditary_spastic_paraplegia	SPAST
DOID:2476	hereditary_spastic_paraplegia	KIF5A
DOID:2476	hereditary_spastic_paraplegia	TFG
DOID:2476	hereditary_spastic_paraplegia	GJC2
DOID:2476	hereditary_spastic_paraplegia	FA2H
DOID:2476	hereditary_spastic_paraplegia	ATL1
DOID:2476	hereditary_spastic_paraplegia	NT5C2
DOID:2476	hereditary_spastic_paraplegia	AP4S1
DOID:2476	hereditary_spastic_paraplegia	IBA57
DOID:2476	hereditary_spastic_paraplegia	MAG
DOID:2476	hereditary_spastic_paraplegia	SPG11
DOID:2490	congenital_nervous_system_abnormality	MCPH1
DOID:2490	congenital_nervous_system_abnormality	ZNF335
DOID:2490	congenital_nervous_system_abnormality	TRIM36
DOID:2490	congenital_nervous_system_abnormality	PTCH1
DOID:2490	congenital_nervous_system_abnormality	LAMB1
DOID:2490	congenital_nervous_system_abnormality	CIT
DOID:2490	congenital_nervous_system_abnormality	NDE1
DOID:2490	congenital_nervous_system_abnormality	STIL
DOID:2490	congenital_nervous_system_abnormality	ASPM
DOID:2490	congenital_nervous_system_abnormality	TUBA1A
DOID:2490	congenital_nervous_system_abnormality	EML1
DOID:2490	congenital_nervous_system_abnormality	MFSD2A
DOID:2490	congenital_nervous_system_abnormality	SIX3
DOID:2490	congenital_nervous_system_abnormality	GLI2
DOID:2490	congenital_nervous_system_abnormality	PHC1
DOID:2490	congenital_nervous_system_abnormality	RELN
DOID:2490	congenital_nervous_system_abnormality	KNL1
DOID:2490	congenital_nervous_system_abnormality	WDR62
DOID:2490	congenital_nervous_system_abnormality	ZIC2
DOID:2490	congenital_nervous_system_abnormality	ERMARD
DOID:2490	congenital_nervous_system_abnormality	CENPJ
DOID:2490	congenital_nervous_system_abnormality	CENPE
DOID:2490	congenital_nervous_system_abnormality	SASS6
DOID:2490	congenital_nervous_system_abnormality	ARFGEF2
DOID:2490	congenital_nervous_system_abnormality	SHH
DOID:2490	congenital_nervous_system_abnormality	PAFAH1B1
DOID:2490	congenital_nervous_system_abnormality	CEP152
DOID:2490	congenital_nervous_system_abnormality	ANKLE2
DOID:2490	congenital_nervous_system_abnormality	ARX
DOID:2490	congenital_nervous_system_abnormality	CEP135
DOID:2490	congenital_nervous_system_abnormality	DCX
DOID:2490	congenital_nervous_system_abnormality	CDON
DOID:2490	congenital_nervous_system_abnormality	WDFY3
DOID:2490	congenital_nervous_system_abnormality	CDK6
DOID:2490	congenital_nervous_system_abnormality	CDK5RAP2
DOID:2490	congenital_nervous_system_abnormality	FLNA
DOID:2490	congenital_nervous_system_abnormality	COPB2
DOID:2490	congenital_nervous_system_abnormality	TGIF1
DOID:2531	hematologic_cancer	PDGFRB
DOID:2531	hematologic_cancer	NUMA1
DOID:2531	hematologic_cancer	SF3B1
DOID:2531	hematologic_cancer	BAX
DOID:2531	hematologic_cancer	MPL
DOID:2531	hematologic_cancer	CASP10
DOID:2531	hematologic_cancer	RARA
DOID:2531	hematologic_cancer	ABL1
DOID:2531	hematologic_cancer	SH3GL1
DOID:2531	hematologic_cancer	FLT3
DOID:2531	hematologic_cancer	BCR
DOID:2531	hematologic_cancer	MLF1
DOID:2531	hematologic_cancer	CEBPA
DOID:2531	hematologic_cancer	RAD54B
DOID:2531	hematologic_cancer	RAD54L
DOID:2531	hematologic_cancer	NPM1
DOID:2531	hematologic_cancer	THPO
DOID:2531	hematologic_cancer	LIG4
DOID:2531	hematologic_cancer	CBFB
DOID:2531	hematologic_cancer	JAK2
DOID:2531	hematologic_cancer	NBN
DOID:2531	hematologic_cancer	NF1
DOID:2531	hematologic_cancer	NUP214
DOID:2531	hematologic_cancer	MYC
DOID:2531	hematologic_cancer	MYD88
DOID:2531	hematologic_cancer	ARHGAP26
DOID:2531	hematologic_cancer	CHIC2
DOID:2531	hematologic_cancer	DNMT3A
DOID:2531	hematologic_cancer	TAL1
DOID:2531	hematologic_cancer	TAL2
DOID:2531	hematologic_cancer	TET2
DOID:2531	hematologic_cancer	GNB1
DOID:2531	hematologic_cancer	MLLT10
DOID:2531	hematologic_cancer	LPP
DOID:2531	hematologic_cancer	SH2B3
DOID:2531	hematologic_cancer	GATA2
DOID:2531	hematologic_cancer	BCL10
DOID:2531	hematologic_cancer	KRAS
DOID:2531	hematologic_cancer	TERT
DOID:2531	hematologic_cancer	ETV6
DOID:2531	hematologic_cancer	CCND1
DOID:2531	hematologic_cancer	CALR
DOID:2531	hematologic_cancer	CBL
DOID:2531	hematologic_cancer	KIT
DOID:2531	hematologic_cancer	ASXL1
DOID:2531	hematologic_cancer	RUNX1
DOID:2531	hematologic_cancer	KLHDC8B
DOID:2531	hematologic_cancer	NSD1
DOID:2531	hematologic_cancer	PTPN11
DOID:2531	hematologic_cancer	PICALM
DOID:2531	hematologic_cancer	PRF1
DOID:2566	corneal_dystrophy	SLC4A11
DOID:2566	corneal_dystrophy	TCF4
DOID:2566	corneal_dystrophy	AGBL1
DOID:2566	corneal_dystrophy	COL8A2
DOID:2566	corneal_dystrophy	UBIAD1
DOID:2566	corneal_dystrophy	PIKFYVE
DOID:2566	corneal_dystrophy	DCN
DOID:2566	corneal_dystrophy	KRT3
DOID:2566	corneal_dystrophy	OVOL2
DOID:2566	corneal_dystrophy	TACSTD2
DOID:2566	corneal_dystrophy	TGFBI
DOID:2566	corneal_dystrophy	CHST6
DOID:2566	corneal_dystrophy	ZEB1
DOID:2566	corneal_dystrophy	KRT12
DOID:2730	epidermolysis_bullosa	LAMA3
DOID:2730	epidermolysis_bullosa	COL7A1
DOID:2730	epidermolysis_bullosa	ITGB4
DOID:2730	epidermolysis_bullosa	ITGA6
DOID:2730	epidermolysis_bullosa	KRT14
